method,family,n,p,graph_seed,graph_id,task_index,weight_hash,basis_bank_hash,stream_mode,weight_model_seed,basis_stream_seed,stream_seed,measurement_repeat,measurement_seed,latent_rank,drift_scale,ambient_dimension,optimized_dimension,basis_rank,exact_cut,exact_optimum,approximation_ratio,reported_best_cut,final_cut,residual,refreshed,build_status_json,build_stop_reason,build_converged,build_relative_residual,protocol_sha256,config_sha256,implementation_sha256,python_version,numpy_version,torch_version,networkx_version,platform,task_objective_evaluations,task_observable_evaluations,task_shots,task_sensitivity_jvps,task_simulator_vjps,task_subspace_builds,task_residual_checks,task_refreshes,task_forward_circuit_evaluations,cumulative_objective_evaluations,cumulative_observable_evaluations,cumulative_shots,cumulative_sensitivity_jvps,cumulative_simulator_vjps,cumulative_subspace_builds,cumulative_residual_checks,cumulative_refreshes,cumulative_forward_circuit_evaluations
full_spsa,regular,8,1,41,db7b7e60a969e365,0,9a5ad566c56f329f,c6cd674a43780a08,low_rank_drift,342564,442564,542564,0,600000,3,0.18,20,20,20,7.12269595625,10.1375558642,0.702604853843,7.12269595625,7.04712636824,,False,[],,,,86641437f696640aa32747b6fc9752a8a2a25787958039e927859b05cef3f04e,8bab757cab917a0d7b6ebbe434b0417f2aa45a287f0b48925b42a4ec8f947563,fe49dff724835e0a9a639191700a1a5f0c02e9e2a1c5a1152e789b7ce829fc69,3.13.12,2.4.3,2.11.0,3.6.1,macOS-26.5.2-arm64-arm-64bit-Mach-O,81,0,0,0,0,0,0,0,81,81,0,0,0,0,0,0,0,81
full_spsa,regular,8,1,41,db7b7e60a969e365,1,3f58eeae530b6e41,c6cd674a43780a08,low_rank_drift,342564,442564,542564,0,600000,3,0.18,20,20,20,7.86741424332,10.1906398188,0.772023580779,7.86741424332,7.85701914849,,False,[],,,,86641437f696640aa32747b6fc9752a8a2a25787958039e927859b05cef3f04e,8bab757cab917a0d7b6ebbe434b0417f2aa45a287f0b48925b42a4ec8f947563,fe49dff724835e0a9a639191700a1a5f0c02e9e2a1c5a1152e789b7ce829fc69,3.13.12,2.4.3,2.11.0,3.6.1,macOS-26.5.2-arm64-arm-64bit-Mach-O,81,0,0,0,0,0,0,0,81,162,0,0,0,0,0,0,0,162
full_spsa,regular,8,1,41,db7b7e60a969e365,2,48b31c3e5af82ab4,c6cd674a43780a08,low_rank_drift,342564,442564,542564,0,600000,3,0.18,20,20,20,8.03032024658,10.0431965234,0.799578125138,8.03032024658,8.0052159289,,False,[],,,,86641437f696640aa32747b6fc9752a8a2a25787958039e927859b05cef3f04e,8bab757cab917a0d7b6ebbe434b0417f2aa45a287f0b48925b42a4ec8f947563,fe49dff724835e0a9a639191700a1a5f0c02e9e2a1c5a1152e789b7ce829fc69,3.13.12,2.4.3,2.11.0,3.6.1,macOS-26.5.2-arm64-arm-64bit-Mach-O,81,0,0,0,0,0,0,0,81,243,0,0,0,0,0,0,0,243
full_spsa,regular,8,1,41,db7b7e60a969e365,3,82cdbb62c3ecf0db,c6cd674a43780a08,low_rank_drift,342564,442564,542564,0,600000,3,0.18,20,20,20,8.17878552552,10.0143284778,0.816708333831,8.17878552552,8.16919015178,,False,[],,,,86641437f696640aa32747b6fc9752a8a2a25787958039e927859b05cef3f04e,8bab757cab917a0d7b6ebbe434b0417f2aa45a287f0b48925b42a4ec8f947563,fe49dff724835e0a9a639191700a1a5f0c02e9e2a1c5a1152e789b7ce829fc69,3.13.12,2.4.3,2.11.0,3.6.1,macOS-26.5.2-arm64-arm-64bit-Mach-O,81,0,0,0,0,0,0,0,81,324,0,0,0,0,0,0,0,324
full_spsa,regular,8,1,41,db7b7e60a969e365,4,b06de1ea579af295,c6cd674a43780a08,low_rank_drift,342564,442564,542564,0,600000,3,0.18,20,20,20,8.35682858017,10.1475438354,0.823532148835,8.35682858017,8.35682858017,,False,[],,,,86641437f696640aa32747b6fc9752a8a2a25787958039e927859b05cef3f04e,8bab757cab917a0d7b6ebbe434b0417f2aa45a287f0b48925b42a4ec8f947563,fe49dff724835e0a9a639191700a1a5f0c02e9e2a1c5a1152e789b7ce829fc69,3.13.12,2.4.3,2.11.0,3.6.1,macOS-26.5.2-arm64-arm-64bit-Mach-O,81,0,0,0,0,0,0,0,81,405,0,0,0,0,0,0,0,405
full_spsa,regular,8,1,41,db7b7e60a969e365,5,bb6156be3b06344f,c6cd674a43780a08,low_rank_drift,342564,442564,542564,0,600000,3,0.18,20,20,20,8.50073102867,10.0228145721,0.848138112058,8.50073102867,8.50073102867,,False,[],,,,86641437f696640aa32747b6fc9752a8a2a25787958039e927859b05cef3f04e,8bab757cab917a0d7b6ebbe434b0417f2aa45a287f0b48925b42a4ec8f947563,fe49dff724835e0a9a639191700a1a5f0c02e9e2a1c5a1152e789b7ce829fc69,3.13.12,2.4.3,2.11.0,3.6.1,macOS-26.5.2-arm64-arm-64bit-Mach-O,81,0,0,0,0,0,0,0,81,486,0,0,0,0,0,0,0,486
full_spsa,regular,8,1,41,db7b7e60a969e365,6,7a5bb22bb56ed299,c6cd674a43780a08,low_rank_drift,342564,442564,542564,0,600000,3,0.18,20,20,20,8.58199950356,10.0531766055,0.853660473735,8.58199950356,8.58199950356,,False,[],,,,86641437f696640aa32747b6fc9752a8a2a25787958039e927859b05cef3f04e,8bab757cab917a0d7b6ebbe434b0417f2aa45a287f0b48925b42a4ec8f947563,fe49dff724835e0a9a639191700a1a5f0c02e9e2a1c5a1152e789b7ce829fc69,3.13.12,2.4.3,2.11.0,3.6.1,macOS-26.5.2-arm64-arm-64bit-Mach-O,81,0,0,0,0,0,0,0,81,567,0,0,0,0,0,0,0,567
full_spsa,regular,8,1,41,db7b7e60a969e365,7,1b25fae193fc40b9,c6cd674a43780a08,low_rank_drift,342564,442564,542564,0,600000,3,0.18,20,20,20,8.65902456113,10.0537029749,0.861277141638,8.65902456113,8.65902456113,,False,[],,,,86641437f696640aa32747b6fc9752a8a2a25787958039e927859b05cef3f04e,8bab757cab917a0d7b6ebbe434b0417f2aa45a287f0b48925b42a4ec8f947563,fe49dff724835e0a9a639191700a1a5f0c02e9e2a1c5a1152e789b7ce829fc69,3.13.12,2.4.3,2.11.0,3.6.1,macOS-26.5.2-arm64-arm-64bit-Mach-O,81,0,0,0,0,0,0,0,81,648,0,0,0,0,0,0,0,648
amortized_none,regular,8,1,41,db7b7e60a969e365,0,9a5ad566c56f329f,c6cd674a43780a08,low_rank_drift,342564,442564,542564,0,600000,3,0.18,20,2,2,7.04553273586,10.1375558642,0.694993234096,7.04553273586,6.9938557031,,False,"[{""converged"":true,""rank"":2,""refresh"":false,""relative_residual"":0.07537105983876878,""stop_reason"":""tolerance_met"",""task"":0}]",tolerance_met,True,0.0753710598388,86641437f696640aa32747b6fc9752a8a2a25787958039e927859b05cef3f04e,8bab757cab917a0d7b6ebbe434b0417f2aa45a287f0b48925b42a4ec8f947563,fe49dff724835e0a9a639191700a1a5f0c02e9e2a1c5a1152e789b7ce829fc69,3.13.12,2.4.3,2.11.0,3.6.1,macOS-26.5.2-arm64-arm-64bit-Mach-O,81,4,0,2,16,1,0,0,85,81,4,0,2,16,1,0,0,85
amortized_none,regular,8,1,41,db7b7e60a969e365,1,3f58eeae530b6e41,c6cd674a43780a08,low_rank_drift,342564,442564,542564,0,600000,3,0.18,20,2,2,7.18325331575,10.1906398188,0.704887371498,7.18325331575,7.16524773939,,False,[],,,,86641437f696640aa32747b6fc9752a8a2a25787958039e927859b05cef3f04e,8bab757cab917a0d7b6ebbe434b0417f2aa45a287f0b48925b42a4ec8f947563,fe49dff724835e0a9a639191700a1a5f0c02e9e2a1c5a1152e789b7ce829fc69,3.13.12,2.4.3,2.11.0,3.6.1,macOS-26.5.2-arm64-arm-64bit-Mach-O,81,0,0,0,0,0,0,0,81,162,4,0,2,16,1,0,0,166
amortized_none,regular,8,1,41,db7b7e60a969e365,2,48b31c3e5af82ab4,c6cd674a43780a08,low_rank_drift,342564,442564,542564,0,600000,3,0.18,20,2,2,7.22138056539,10.0431965234,0.719032087897,7.22138056539,7.22046834935,,False,[],,,,86641437f696640aa32747b6fc9752a8a2a25787958039e927859b05cef3f04e,8bab757cab917a0d7b6ebbe434b0417f2aa45a287f0b48925b42a4ec8f947563,fe49dff724835e0a9a639191700a1a5f0c02e9e2a1c5a1152e789b7ce829fc69,3.13.12,2.4.3,2.11.0,3.6.1,macOS-26.5.2-arm64-arm-64bit-Mach-O,81,0,0,0,0,0,0,0,81,243,4,0,2,16,1,0,0,247
amortized_none,regular,8,1,41,db7b7e60a969e365,3,82cdbb62c3ecf0db,c6cd674a43780a08,low_rank_drift,342564,442564,542564,0,600000,3,0.18,20,2,2,7.19063384519,10.0143284778,0.71803455031,7.19063384519,7.19063384519,,False,[],,,,86641437f696640aa32747b6fc9752a8a2a25787958039e927859b05cef3f04e,8bab757cab917a0d7b6ebbe434b0417f2aa45a287f0b48925b42a4ec8f947563,fe49dff724835e0a9a639191700a1a5f0c02e9e2a1c5a1152e789b7ce829fc69,3.13.12,2.4.3,2.11.0,3.6.1,macOS-26.5.2-arm64-arm-64bit-Mach-O,81,0,0,0,0,0,0,0,81,324,4,0,2,16,1,0,0,328
amortized_none,regular,8,1,41,db7b7e60a969e365,4,b06de1ea579af295,c6cd674a43780a08,low_rank_drift,342564,442564,542564,0,600000,3,0.18,20,2,2,7.21781820087,10.1475438354,0.711287215699,7.21781820087,7.21781820087,,False,[],,,,86641437f696640aa32747b6fc9752a8a2a25787958039e927859b05cef3f04e,8bab757cab917a0d7b6ebbe434b0417f2aa45a287f0b48925b42a4ec8f947563,fe49dff724835e0a9a639191700a1a5f0c02e9e2a1c5a1152e789b7ce829fc69,3.13.12,2.4.3,2.11.0,3.6.1,macOS-26.5.2-arm64-arm-64bit-Mach-O,81,0,0,0,0,0,0,0,81,405,4,0,2,16,1,0,0,409
amortized_none,regular,8,1,41,db7b7e60a969e365,5,bb6156be3b06344f,c6cd674a43780a08,low_rank_drift,342564,442564,542564,0,600000,3,0.18,20,2,2,7.20334564167,10.0228145721,0.718694892524,7.20334564167,7.20334564167,,False,[],,,,86641437f696640aa32747b6fc9752a8a2a25787958039e927859b05cef3f04e,8bab757cab917a0d7b6ebbe434b0417f2aa45a287f0b48925b42a4ec8f947563,fe49dff724835e0a9a639191700a1a5f0c02e9e2a1c5a1152e789b7ce829fc69,3.13.12,2.4.3,2.11.0,3.6.1,macOS-26.5.2-arm64-arm-64bit-Mach-O,81,0,0,0,0,0,0,0,81,486,4,0,2,16,1,0,0,490
amortized_none,regular,8,1,41,db7b7e60a969e365,6,7a5bb22bb56ed299,c6cd674a43780a08,low_rank_drift,342564,442564,542564,0,600000,3,0.18,20,2,2,7.2048990986,10.0531766055,0.716678854989,7.2048990986,7.2048990986,,False,[],,,,86641437f696640aa32747b6fc9752a8a2a25787958039e927859b05cef3f04e,8bab757cab917a0d7b6ebbe434b0417f2aa45a287f0b48925b42a4ec8f947563,fe49dff724835e0a9a639191700a1a5f0c02e9e2a1c5a1152e789b7ce829fc69,3.13.12,2.4.3,2.11.0,3.6.1,macOS-26.5.2-arm64-arm-64bit-Mach-O,81,0,0,0,0,0,0,0,81,567,4,0,2,16,1,0,0,571
amortized_none,regular,8,1,41,db7b7e60a969e365,7,1b25fae193fc40b9,c6cd674a43780a08,low_rank_drift,342564,442564,542564,0,600000,3,0.18,20,2,2,7.20936850869,10.0537029749,0.717085886331,7.20936850869,7.20936850869,,False,[],,,,86641437f696640aa32747b6fc9752a8a2a25787958039e927859b05cef3f04e,8bab757cab917a0d7b6ebbe434b0417f2aa45a287f0b48925b42a4ec8f947563,fe49dff724835e0a9a639191700a1a5f0c02e9e2a1c5a1152e789b7ce829fc69,3.13.12,2.4.3,2.11.0,3.6.1,macOS-26.5.2-arm64-arm-64bit-Mach-O,81,0,0,0,0,0,0,0,81,648,4,0,2,16,1,0,0,652
amortized_fixed,regular,8,1,41,db7b7e60a969e365,0,9a5ad566c56f329f,c6cd674a43780a08,low_rank_drift,342564,442564,542564,0,600000,3,0.18,20,2,2,7.04553273586,10.1375558642,0.694993234096,7.04553273586,6.9938557031,,False,"[{""converged"":true,""rank"":2,""refresh"":false,""relative_residual"":0.07537105983876878,""stop_reason"":""tolerance_met"",""task"":0}]",tolerance_met,True,0.0753710598388,86641437f696640aa32747b6fc9752a8a2a25787958039e927859b05cef3f04e,8bab757cab917a0d7b6ebbe434b0417f2aa45a287f0b48925b42a4ec8f947563,fe49dff724835e0a9a639191700a1a5f0c02e9e2a1c5a1152e789b7ce829fc69,3.13.12,2.4.3,2.11.0,3.6.1,macOS-26.5.2-arm64-arm-64bit-Mach-O,81,4,0,2,16,1,0,0,85,81,4,0,2,16,1,0,0,85
amortized_fixed,regular,8,1,41,db7b7e60a969e365,1,3f58eeae530b6e41,c6cd674a43780a08,low_rank_drift,342564,442564,542564,0,600000,3,0.18,20,2,2,7.18325331575,10.1906398188,0.704887371498,7.18325331575,7.16524773939,,False,[],,,,86641437f696640aa32747b6fc9752a8a2a25787958039e927859b05cef3f04e,8bab757cab917a0d7b6ebbe434b0417f2aa45a287f0b48925b42a4ec8f947563,fe49dff724835e0a9a639191700a1a5f0c02e9e2a1c5a1152e789b7ce829fc69,3.13.12,2.4.3,2.11.0,3.6.1,macOS-26.5.2-arm64-arm-64bit-Mach-O,81,0,0,0,0,0,0,0,81,162,4,0,2,16,1,0,0,166
amortized_fixed,regular,8,1,41,db7b7e60a969e365,2,48b31c3e5af82ab4,c6cd674a43780a08,low_rank_drift,342564,442564,542564,0,600000,3,0.18,20,4,4,7.74307188061,10.0431965234,0.770976836165,7.74307188061,7.72210507302,,True,"[{""converged"":true,""rank"":4,""refresh"":true,""relative_residual"":0.039480696974003145,""stop_reason"":""tolerance_met"",""task"":2}]",tolerance_met,True,0.039480696974,86641437f696640aa32747b6fc9752a8a2a25787958039e927859b05cef3f04e,8bab757cab917a0d7b6ebbe434b0417f2aa45a287f0b48925b42a4ec8f947563,fe49dff724835e0a9a639191700a1a5f0c02e9e2a1c5a1152e789b7ce829fc69,3.13.12,2.4.3,2.11.0,3.6.1,macOS-26.5.2-arm64-arm-64bit-Mach-O,81,8,0,4,16,1,0,1,89,243,12,0,6,32,2,0,1,255
amortized_fixed,regular,8,1,41,db7b7e60a969e365,3,82cdbb62c3ecf0db,c6cd674a43780a08,low_rank_drift,342564,442564,542564,0,600000,3,0.18,20,4,4,7.83797326073,10.0143284778,0.782675870691,7.83797326073,7.81444224077,,False,[],,,,86641437f696640aa32747b6fc9752a8a2a25787958039e927859b05cef3f04e,8bab757cab917a0d7b6ebbe434b0417f2aa45a287f0b48925b42a4ec8f947563,fe49dff724835e0a9a639191700a1a5f0c02e9e2a1c5a1152e789b7ce829fc69,3.13.12,2.4.3,2.11.0,3.6.1,macOS-26.5.2-arm64-arm-64bit-Mach-O,81,0,0,0,0,0,0,0,81,324,12,0,6,32,2,0,1,336
amortized_fixed,regular,8,1,41,db7b7e60a969e365,4,b06de1ea579af295,c6cd674a43780a08,low_rank_drift,342564,442564,542564,0,600000,3,0.18,20,6,6,8.13857752787,10.1475438354,0.802024377512,8.13857752787,8.11721647503,,True,"[{""converged"":true,""rank"":6,""refresh"":true,""relative_residual"":0.041019365407088774,""stop_reason"":""tolerance_met"",""task"":4}]",tolerance_met,True,0.0410193654071,86641437f696640aa32747b6fc9752a8a2a25787958039e927859b05cef3f04e,8bab757cab917a0d7b6ebbe434b0417f2aa45a287f0b48925b42a4ec8f947563,fe49dff724835e0a9a639191700a1a5f0c02e9e2a1c5a1152e789b7ce829fc69,3.13.12,2.4.3,2.11.0,3.6.1,macOS-26.5.2-arm64-arm-64bit-Mach-O,81,12,0,6,16,1,0,1,93,405,24,0,12,48,3,0,2,429
amortized_fixed,regular,8,1,41,db7b7e60a969e365,5,bb6156be3b06344f,c6cd674a43780a08,low_rank_drift,342564,442564,542564,0,600000,3,0.18,20,6,6,8.12065601632,10.0228145721,0.81021712593,8.12065601632,8.12065601632,,False,[],,,,86641437f696640aa32747b6fc9752a8a2a25787958039e927859b05cef3f04e,8bab757cab917a0d7b6ebbe434b0417f2aa45a287f0b48925b42a4ec8f947563,fe49dff724835e0a9a639191700a1a5f0c02e9e2a1c5a1152e789b7ce829fc69,3.13.12,2.4.3,2.11.0,3.6.1,macOS-26.5.2-arm64-arm-64bit-Mach-O,81,0,0,0,0,0,0,0,81,486,24,0,12,48,3,0,2,510
amortized_fixed,regular,8,1,41,db7b7e60a969e365,6,7a5bb22bb56ed299,c6cd674a43780a08,low_rank_drift,342564,442564,542564,0,600000,3,0.18,20,8,8,8.28453692396,10.0531766055,0.824071559577,8.28453692396,8.27423685452,,True,"[{""converged"":true,""rank"":8,""refresh"":true,""relative_residual"":0.05396462624706737,""stop_reason"":""tolerance_met"",""task"":6}]",tolerance_met,True,0.0539646262471,86641437f696640aa32747b6fc9752a8a2a25787958039e927859b05cef3f04e,8bab757cab917a0d7b6ebbe434b0417f2aa45a287f0b48925b42a4ec8f947563,fe49dff724835e0a9a639191700a1a5f0c02e9e2a1c5a1152e789b7ce829fc69,3.13.12,2.4.3,2.11.0,3.6.1,macOS-26.5.2-arm64-arm-64bit-Mach-O,81,16,0,8,16,1,0,1,97,567,40,0,20,64,4,0,3,607
amortized_fixed,regular,8,1,41,db7b7e60a969e365,7,1b25fae193fc40b9,c6cd674a43780a08,low_rank_drift,342564,442564,542564,0,600000,3,0.18,20,8,8,8.35480638693,10.0537029749,0.831017825747,8.35480638693,8.35480638693,,False,[],,,,86641437f696640aa32747b6fc9752a8a2a25787958039e927859b05cef3f04e,8bab757cab917a0d7b6ebbe434b0417f2aa45a287f0b48925b42a4ec8f947563,fe49dff724835e0a9a639191700a1a5f0c02e9e2a1c5a1152e789b7ce829fc69,3.13.12,2.4.3,2.11.0,3.6.1,macOS-26.5.2-arm64-arm-64bit-Mach-O,81,0,0,0,0,0,0,0,81,648,40,0,20,64,4,0,3,688
amortized_gated,regular,8,1,41,db7b7e60a969e365,0,9a5ad566c56f329f,c6cd674a43780a08,low_rank_drift,342564,442564,542564,0,600000,3,0.18,20,2,2,7.04553273586,10.1375558642,0.694993234096,7.04553273586,6.9938557031,,False,"[{""converged"":true,""rank"":2,""refresh"":false,""relative_residual"":0.07537105983876878,""stop_reason"":""tolerance_met"",""task"":0}]",tolerance_met,True,0.0753710598388,86641437f696640aa32747b6fc9752a8a2a25787958039e927859b05cef3f04e,8bab757cab917a0d7b6ebbe434b0417f2aa45a287f0b48925b42a4ec8f947563,fe49dff724835e0a9a639191700a1a5f0c02e9e2a1c5a1152e789b7ce829fc69,3.13.12,2.4.3,2.11.0,3.6.1,macOS-26.5.2-arm64-arm-64bit-Mach-O,81,4,0,2,16,1,0,0,85,81,4,0,2,16,1,0,0,85
amortized_gated,regular,8,1,41,db7b7e60a969e365,1,3f58eeae530b6e41,c6cd674a43780a08,low_rank_drift,342564,442564,542564,0,600000,3,0.18,20,4,4,7.56953489588,10.1906398188,0.742792899218,7.56953489588,7.53103721896,0.71045358992,True,"[{""converged"":true,""rank"":4,""refresh"":true,""relative_residual"":0.048661880812643714,""stop_reason"":""tolerance_met"",""task"":1}]",tolerance_met,True,0.0486618808126,86641437f696640aa32747b6fc9752a8a2a25787958039e927859b05cef3f04e,8bab757cab917a0d7b6ebbe434b0417f2aa45a287f0b48925b42a4ec8f947563,fe49dff724835e0a9a639191700a1a5f0c02e9e2a1c5a1152e789b7ce829fc69,3.13.12,2.4.3,2.11.0,3.6.1,macOS-26.5.2-arm64-arm-64bit-Mach-O,85,8,0,4,16,1,1,1,93,166,12,0,6,32,2,1,1,178
amortized_gated,regular,8,1,41,db7b7e60a969e365,2,48b31c3e5af82ab4,c6cd674a43780a08,low_rank_drift,342564,442564,542564,0,600000,3,0.18,20,6,6,8.06438818655,10.0431965234,0.802970266264,8.06438818655,8.02496385228,0.871603820453,True,"[{""converged"":true,""rank"":6,""refresh"":true,""relative_residual"":0.04023436557822982,""stop_reason"":""tolerance_met"",""task"":2}]",tolerance_met,True,0.0402343655782,86641437f696640aa32747b6fc9752a8a2a25787958039e927859b05cef3f04e,8bab757cab917a0d7b6ebbe434b0417f2aa45a287f0b48925b42a4ec8f947563,fe49dff724835e0a9a639191700a1a5f0c02e9e2a1c5a1152e789b7ce829fc69,3.13.12,2.4.3,2.11.0,3.6.1,macOS-26.5.2-arm64-arm-64bit-Mach-O,85,12,0,6,16,1,1,1,97,251,24,0,12,48,3,2,2,275
amortized_gated,regular,8,1,41,db7b7e60a969e365,3,82cdbb62c3ecf0db,c6cd674a43780a08,low_rank_drift,342564,442564,542564,0,600000,3,0.18,20,8,8,8.19455463833,10.0143284778,0.818282988872,8.19455463833,8.17668539617,0.964849044818,True,"[{""converged"":true,""rank"":8,""refresh"":true,""relative_residual"":2.5157758013673623e-09,""stop_reason"":""tolerance_met"",""task"":3}]",tolerance_met,True,2.51577580137e-09,86641437f696640aa32747b6fc9752a8a2a25787958039e927859b05cef3f04e,8bab757cab917a0d7b6ebbe434b0417f2aa45a287f0b48925b42a4ec8f947563,fe49dff724835e0a9a639191700a1a5f0c02e9e2a1c5a1152e789b7ce829fc69,3.13.12,2.4.3,2.11.0,3.6.1,macOS-26.5.2-arm64-arm-64bit-Mach-O,85,20,0,10,26,1,1,1,105,336,44,0,22,74,4,3,3,380
amortized_gated,regular,8,1,41,db7b7e60a969e365,4,b06de1ea579af295,c6cd674a43780a08,low_rank_drift,342564,442564,542564,0,600000,3,0.18,20,8,8,8.38758874281,10.1475438354,0.826563440263,8.38758874281,8.37017586133,2.90542846213,True,"[{""converged"":true,""rank"":8,""refresh"":true,""relative_residual"":0.01719926459127994,""stop_reason"":""tolerance_met"",""task"":4}]",tolerance_met,True,0.0171992645913,86641437f696640aa32747b6fc9752a8a2a25787958039e927859b05cef3f04e,8bab757cab917a0d7b6ebbe434b0417f2aa45a287f0b48925b42a4ec8f947563,fe49dff724835e0a9a639191700a1a5f0c02e9e2a1c5a1152e789b7ce829fc69,3.13.12,2.4.3,2.11.0,3.6.1,macOS-26.5.2-arm64-arm-64bit-Mach-O,85,20,0,10,20,1,1,1,105,421,64,0,32,94,5,4,4,485
amortized_gated,regular,8,1,41,db7b7e60a969e365,5,bb6156be3b06344f,c6cd674a43780a08,low_rank_drift,342564,442564,542564,0,600000,3,0.18,20,8,8,8.5235515018,10.0228145721,0.850414964829,8.5235515018,8.51230398129,2.26305299046,True,"[{""converged"":true,""rank"":8,""refresh"":true,""relative_residual"":0.0325415426070209,""stop_reason"":""tolerance_met"",""task"":5}]",tolerance_met,True,0.032541542607,86641437f696640aa32747b6fc9752a8a2a25787958039e927859b05cef3f04e,8bab757cab917a0d7b6ebbe434b0417f2aa45a287f0b48925b42a4ec8f947563,fe49dff724835e0a9a639191700a1a5f0c02e9e2a1c5a1152e789b7ce829fc69,3.13.12,2.4.3,2.11.0,3.6.1,macOS-26.5.2-arm64-arm-64bit-Mach-O,85,20,0,10,20,1,1,1,105,506,84,0,42,114,6,5,5,590
amortized_gated,regular,8,1,41,db7b7e60a969e365,6,7a5bb22bb56ed299,c6cd674a43780a08,low_rank_drift,342564,442564,542564,0,600000,3,0.18,20,8,8,8.53317760286,10.0531766055,0.848804108169,8.53317760286,8.53317760286,0.0157262951417,False,[],,,,86641437f696640aa32747b6fc9752a8a2a25787958039e927859b05cef3f04e,8bab757cab917a0d7b6ebbe434b0417f2aa45a287f0b48925b42a4ec8f947563,fe49dff724835e0a9a639191700a1a5f0c02e9e2a1c5a1152e789b7ce829fc69,3.13.12,2.4.3,2.11.0,3.6.1,macOS-26.5.2-arm64-arm-64bit-Mach-O,85,0,0,0,0,0,1,0,85,591,84,0,42,114,6,6,5,675
amortized_gated,regular,8,1,41,db7b7e60a969e365,7,1b25fae193fc40b9,c6cd674a43780a08,low_rank_drift,342564,442564,542564,0,600000,3,0.18,20,8,8,8.61158834248,10.0537029749,0.856558858357,8.61158834248,8.6073405703,5.61172855108,True,"[{""converged"":true,""rank"":8,""refresh"":true,""relative_residual"":8.993430646135818e-09,""stop_reason"":""tolerance_met"",""task"":7}]",tolerance_met,True,8.99343064614e-09,86641437f696640aa32747b6fc9752a8a2a25787958039e927859b05cef3f04e,8bab757cab917a0d7b6ebbe434b0417f2aa45a287f0b48925b42a4ec8f947563,fe49dff724835e0a9a639191700a1a5f0c02e9e2a1c5a1152e789b7ce829fc69,3.13.12,2.4.3,2.11.0,3.6.1,macOS-26.5.2-arm64-arm-64bit-Mach-O,85,24,0,12,26,1,1,1,109,676,108,0,54,140,7,7,6,784
amortized_per_task,regular,8,1,41,db7b7e60a969e365,0,9a5ad566c56f329f,c6cd674a43780a08,low_rank_drift,342564,442564,542564,0,600000,3,0.18,20,2,2,7.04553273586,10.1375558642,0.694993234096,7.04553273586,6.9938557031,,False,"[{""converged"":true,""rank"":2,""refresh"":false,""relative_residual"":0.07537105983876878,""stop_reason"":""tolerance_met"",""task"":0}]",tolerance_met,True,0.0753710598388,86641437f696640aa32747b6fc9752a8a2a25787958039e927859b05cef3f04e,8bab757cab917a0d7b6ebbe434b0417f2aa45a287f0b48925b42a4ec8f947563,fe49dff724835e0a9a639191700a1a5f0c02e9e2a1c5a1152e789b7ce829fc69,3.13.12,2.4.3,2.11.0,3.6.1,macOS-26.5.2-arm64-arm-64bit-Mach-O,81,4,0,2,16,1,0,0,85,81,4,0,2,16,1,0,0,85
amortized_per_task,regular,8,1,41,db7b7e60a969e365,1,3f58eeae530b6e41,c6cd674a43780a08,low_rank_drift,342564,442564,542564,0,600000,3,0.18,20,4,4,7.56953489588,10.1906398188,0.742792899218,7.56953489588,7.53103721896,,True,"[{""converged"":true,""rank"":4,""refresh"":true,""relative_residual"":0.048661880812643714,""stop_reason"":""tolerance_met"",""task"":1}]",tolerance_met,True,0.0486618808126,86641437f696640aa32747b6fc9752a8a2a25787958039e927859b05cef3f04e,8bab757cab917a0d7b6ebbe434b0417f2aa45a287f0b48925b42a4ec8f947563,fe49dff724835e0a9a639191700a1a5f0c02e9e2a1c5a1152e789b7ce829fc69,3.13.12,2.4.3,2.11.0,3.6.1,macOS-26.5.2-arm64-arm-64bit-Mach-O,81,8,0,4,16,1,0,1,89,162,12,0,6,32,2,0,1,174
amortized_per_task,regular,8,1,41,db7b7e60a969e365,2,48b31c3e5af82ab4,c6cd674a43780a08,low_rank_drift,342564,442564,542564,0,600000,3,0.18,20,6,6,8.06438818655,10.0431965234,0.802970266264,8.06438818655,8.02496385228,,True,"[{""converged"":true,""rank"":6,""refresh"":true,""relative_residual"":0.04023436557822982,""stop_reason"":""tolerance_met"",""task"":2}]",tolerance_met,True,0.0402343655782,86641437f696640aa32747b6fc9752a8a2a25787958039e927859b05cef3f04e,8bab757cab917a0d7b6ebbe434b0417f2aa45a287f0b48925b42a4ec8f947563,fe49dff724835e0a9a639191700a1a5f0c02e9e2a1c5a1152e789b7ce829fc69,3.13.12,2.4.3,2.11.0,3.6.1,macOS-26.5.2-arm64-arm-64bit-Mach-O,81,12,0,6,16,1,0,1,93,243,24,0,12,48,3,0,2,267
