method,family,n,p,graph_seed,graph_id,task_index,weight_hash,basis_bank_hash,stream_mode,weight_model_seed,basis_stream_seed,stream_seed,measurement_repeat,measurement_seed,latent_rank,drift_scale,ambient_dimension,optimized_dimension,basis_rank,exact_cut,exact_optimum,approximation_ratio,reported_best_cut,final_cut,residual,refreshed,build_status_json,build_stop_reason,build_converged,build_relative_residual,protocol_sha256,config_sha256,implementation_sha256,python_version,numpy_version,torch_version,networkx_version,platform,task_objective_evaluations,task_observable_evaluations,task_shots,task_sensitivity_jvps,task_simulator_vjps,task_subspace_builds,task_residual_checks,task_refreshes,task_forward_circuit_evaluations,cumulative_objective_evaluations,cumulative_observable_evaluations,cumulative_shots,cumulative_sensitivity_jvps,cumulative_simulator_vjps,cumulative_subspace_builds,cumulative_residual_checks,cumulative_refreshes,cumulative_forward_circuit_evaluations
amortized_gated,regular,10,2,41,22deb6e8221c0740,7,741eb80f1c951e56,ef7329c4b0c59b25,low_rank_drift,342774,442774,542774,0,602000,3,0.18,50,8,8,11.0679232,13.2284923242,0.836673063624,11.3397918309,11.2558319375,2.10823411455,True,"[{""converged"":true,""rank"":8,""refresh"":true,""relative_residual"":0.055660852586709095,""stop_reason"":""tolerance_met"",""task"":7}]",tolerance_met,True,0.0556608525867,f17516bb20c62ea889ab7b53c645c468b9ea9e066c607c8129929441466b63da,4794b468691a9082b7bc1d2cff736b1292d4987bb649c6bdc0454f7e1bb5b801,fe49dff724835e0a9a639191700a1a5f0c02e9e2a1c5a1152e789b7ce829fc69,3.13.12,2.4.3,2.11.0,3.6.1,macOS-26.5.2-arm64-arm-64bit-Mach-O,85,20,21760,10,20,1,1,1,105,676,60,173056,30,84,5,7,4,736
amortized_per_task,regular,10,2,41,22deb6e8221c0740,0,1ea7b8e8ea370a8b,ef7329c4b0c59b25,low_rank_drift,342774,442774,542774,0,602000,3,0.18,50,2,2,8.73729116772,13.1488547342,0.664490660545,9.05965017212,8.66584322554,,False,"[{""converged"":true,""rank"":2,""refresh"":false,""relative_residual"":0.022735908193593748,""stop_reason"":""tolerance_met"",""task"":0}]",tolerance_met,True,0.0227359081936,f17516bb20c62ea889ab7b53c645c468b9ea9e066c607c8129929441466b63da,4794b468691a9082b7bc1d2cff736b1292d4987bb649c6bdc0454f7e1bb5b801,fe49dff724835e0a9a639191700a1a5f0c02e9e2a1c5a1152e789b7ce829fc69,3.13.12,2.4.3,2.11.0,3.6.1,macOS-26.5.2-arm64-arm-64bit-Mach-O,81,4,20736,2,16,1,0,0,85,81,4,20736,2,16,1,0,0,85
amortized_per_task,regular,10,2,41,22deb6e8221c0740,1,242baae843112a6b,ef7329c4b0c59b25,low_rank_drift,342774,442774,542774,0,602000,3,0.18,50,4,4,9.92702949481,13.2004411429,0.752022556467,10.1416414951,10.1349706905,,True,"[{""converged"":true,""rank"":4,""refresh"":true,""relative_residual"":0.008637816358443962,""stop_reason"":""tolerance_met"",""task"":1}]",tolerance_met,True,0.00863781635844,f17516bb20c62ea889ab7b53c645c468b9ea9e066c607c8129929441466b63da,4794b468691a9082b7bc1d2cff736b1292d4987bb649c6bdc0454f7e1bb5b801,fe49dff724835e0a9a639191700a1a5f0c02e9e2a1c5a1152e789b7ce829fc69,3.13.12,2.4.3,2.11.0,3.6.1,macOS-26.5.2-arm64-arm-64bit-Mach-O,81,8,20736,4,16,1,0,1,89,162,12,41472,6,32,2,0,1,174
amortized_per_task,regular,10,2,41,22deb6e8221c0740,2,a2f87403d9628f50,ef7329c4b0c59b25,low_rank_drift,342774,442774,542774,0,602000,3,0.18,50,6,6,10.5795627056,13.2140905187,0.800627382615,10.8144614695,10.7424910808,,True,"[{""converged"":true,""rank"":6,""refresh"":true,""relative_residual"":0.0374492115051118,""stop_reason"":""tolerance_met"",""task"":2}]",tolerance_met,True,0.0374492115051,f17516bb20c62ea889ab7b53c645c468b9ea9e066c607c8129929441466b63da,4794b468691a9082b7bc1d2cff736b1292d4987bb649c6bdc0454f7e1bb5b801,fe49dff724835e0a9a639191700a1a5f0c02e9e2a1c5a1152e789b7ce829fc69,3.13.12,2.4.3,2.11.0,3.6.1,macOS-26.5.2-arm64-arm-64bit-Mach-O,81,12,20736,6,16,1,0,1,93,243,24,62208,12,48,3,0,2,267
amortized_per_task,regular,10,2,41,22deb6e8221c0740,3,f67f46b1cbbca639,ef7329c4b0c59b25,low_rank_drift,342774,442774,542774,0,602000,3,0.18,50,8,8,11.0068281613,13.2153702572,0.832880800694,11.265383939,11.0027608115,,True,"[{""converged"":true,""rank"":8,""refresh"":true,""relative_residual"":0.08352870892201199,""stop_reason"":""tolerance_met"",""task"":3}]",tolerance_met,True,0.083528708922,f17516bb20c62ea889ab7b53c645c468b9ea9e066c607c8129929441466b63da,4794b468691a9082b7bc1d2cff736b1292d4987bb649c6bdc0454f7e1bb5b801,fe49dff724835e0a9a639191700a1a5f0c02e9e2a1c5a1152e789b7ce829fc69,3.13.12,2.4.3,2.11.0,3.6.1,macOS-26.5.2-arm64-arm-64bit-Mach-O,81,16,20736,8,16,1,0,1,97,324,40,82944,20,64,4,0,3,364
amortized_per_task,regular,10,2,41,22deb6e8221c0740,4,5c18b15977aaa81f,ef7329c4b0c59b25,low_rank_drift,342774,442774,542774,0,602000,3,0.18,50,8,8,10.9687234889,13.2493343413,0.827869778687,11.2221490405,11.2196406842,,True,"[{""converged"":true,""rank"":8,""refresh"":true,""relative_residual"":0.017729386186709366,""stop_reason"":""tolerance_met"",""task"":4}]",tolerance_met,True,0.0177293861867,f17516bb20c62ea889ab7b53c645c468b9ea9e066c607c8129929441466b63da,4794b468691a9082b7bc1d2cff736b1292d4987bb649c6bdc0454f7e1bb5b801,fe49dff724835e0a9a639191700a1a5f0c02e9e2a1c5a1152e789b7ce829fc69,3.13.12,2.4.3,2.11.0,3.6.1,macOS-26.5.2-arm64-arm-64bit-Mach-O,81,20,20736,10,20,1,0,1,101,405,60,103680,30,84,5,0,4,465
amortized_per_task,regular,10,2,41,22deb6e8221c0740,5,56a016806c26f65b,ef7329c4b0c59b25,low_rank_drift,342774,442774,542774,0,602000,3,0.18,50,8,8,11.1421049445,13.2575810791,0.840432721324,11.5038613973,11.353665736,,True,"[{""converged"":true,""rank"":8,""refresh"":true,""relative_residual"":0.030939807113762246,""stop_reason"":""tolerance_met"",""task"":5}]",tolerance_met,True,0.0309398071138,f17516bb20c62ea889ab7b53c645c468b9ea9e066c607c8129929441466b63da,4794b468691a9082b7bc1d2cff736b1292d4987bb649c6bdc0454f7e1bb5b801,fe49dff724835e0a9a639191700a1a5f0c02e9e2a1c5a1152e789b7ce829fc69,3.13.12,2.4.3,2.11.0,3.6.1,macOS-26.5.2-arm64-arm-64bit-Mach-O,81,20,20736,10,20,1,0,1,101,486,80,124416,40,104,6,0,5,566
amortized_per_task,regular,10,2,41,22deb6e8221c0740,6,5551abc9029784e6,ef7329c4b0c59b25,low_rank_drift,342774,442774,542774,0,602000,3,0.18,50,8,8,11.4108895312,13.2269240952,0.862701671917,11.6285671546,11.5181132374,,True,"[{""converged"":true,""rank"":8,""refresh"":true,""relative_residual"":0.021162709689119534,""stop_reason"":""tolerance_met"",""task"":6}]",tolerance_met,True,0.0211627096891,f17516bb20c62ea889ab7b53c645c468b9ea9e066c607c8129929441466b63da,4794b468691a9082b7bc1d2cff736b1292d4987bb649c6bdc0454f7e1bb5b801,fe49dff724835e0a9a639191700a1a5f0c02e9e2a1c5a1152e789b7ce829fc69,3.13.12,2.4.3,2.11.0,3.6.1,macOS-26.5.2-arm64-arm-64bit-Mach-O,81,20,20736,10,20,1,0,1,101,567,100,145152,50,124,7,0,6,667
amortized_per_task,regular,10,2,41,22deb6e8221c0740,7,741eb80f1c951e56,ef7329c4b0c59b25,low_rank_drift,342774,442774,542774,0,602000,3,0.18,50,8,8,11.4323838459,13.2284923242,0.864224249121,11.7239251996,11.5439617977,,True,"[{""converged"":true,""rank"":8,""refresh"":true,""relative_residual"":0.05120567503419875,""stop_reason"":""tolerance_met"",""task"":7}]",tolerance_met,True,0.0512056750342,f17516bb20c62ea889ab7b53c645c468b9ea9e066c607c8129929441466b63da,4794b468691a9082b7bc1d2cff736b1292d4987bb649c6bdc0454f7e1bb5b801,fe49dff724835e0a9a639191700a1a5f0c02e9e2a1c5a1152e789b7ce829fc69,3.13.12,2.4.3,2.11.0,3.6.1,macOS-26.5.2-arm64-arm-64bit-Mach-O,81,20,20736,10,20,1,0,1,101,648,120,165888,60,144,8,0,7,768
full_spsa,regular,10,2,41,22deb6e8221c0740,0,1ea7b8e8ea370a8b,ef7329c4b0c59b25,low_rank_drift,342774,442774,542774,1,602001,3,0.18,50,50,50,8.64121918573,13.1488547342,0.657184170061,9.03733883866,8.69563347986,,False,[],,,,f17516bb20c62ea889ab7b53c645c468b9ea9e066c607c8129929441466b63da,4794b468691a9082b7bc1d2cff736b1292d4987bb649c6bdc0454f7e1bb5b801,fe49dff724835e0a9a639191700a1a5f0c02e9e2a1c5a1152e789b7ce829fc69,3.13.12,2.4.3,2.11.0,3.6.1,macOS-26.5.2-arm64-arm-64bit-Mach-O,81,0,20736,0,0,0,0,0,81,81,0,20736,0,0,0,0,0,81
full_spsa,regular,10,2,41,22deb6e8221c0740,1,242baae843112a6b,ef7329c4b0c59b25,low_rank_drift,342774,442774,542774,1,602001,3,0.18,50,50,50,9.17214793959,13.2004411429,0.694836471015,9.41931658002,9.37644232718,,False,[],,,,f17516bb20c62ea889ab7b53c645c468b9ea9e066c607c8129929441466b63da,4794b468691a9082b7bc1d2cff736b1292d4987bb649c6bdc0454f7e1bb5b801,fe49dff724835e0a9a639191700a1a5f0c02e9e2a1c5a1152e789b7ce829fc69,3.13.12,2.4.3,2.11.0,3.6.1,macOS-26.5.2-arm64-arm-64bit-Mach-O,81,0,20736,0,0,0,0,0,81,162,0,41472,0,0,0,0,0,162
full_spsa,regular,10,2,41,22deb6e8221c0740,2,a2f87403d9628f50,ef7329c4b0c59b25,low_rank_drift,342774,442774,542774,1,602001,3,0.18,50,50,50,9.96597576713,13.2140905187,0.754193090552,10.0469301981,9.90707353996,,False,[],,,,f17516bb20c62ea889ab7b53c645c468b9ea9e066c607c8129929441466b63da,4794b468691a9082b7bc1d2cff736b1292d4987bb649c6bdc0454f7e1bb5b801,fe49dff724835e0a9a639191700a1a5f0c02e9e2a1c5a1152e789b7ce829fc69,3.13.12,2.4.3,2.11.0,3.6.1,macOS-26.5.2-arm64-arm-64bit-Mach-O,81,0,20736,0,0,0,0,0,81,243,0,62208,0,0,0,0,0,243
full_spsa,regular,10,2,41,22deb6e8221c0740,3,f67f46b1cbbca639,ef7329c4b0c59b25,low_rank_drift,342774,442774,542774,1,602001,3,0.18,50,50,50,10.2911764197,13.2153702572,0.778727816123,10.5513927713,10.5513927713,,False,[],,,,f17516bb20c62ea889ab7b53c645c468b9ea9e066c607c8129929441466b63da,4794b468691a9082b7bc1d2cff736b1292d4987bb649c6bdc0454f7e1bb5b801,fe49dff724835e0a9a639191700a1a5f0c02e9e2a1c5a1152e789b7ce829fc69,3.13.12,2.4.3,2.11.0,3.6.1,macOS-26.5.2-arm64-arm-64bit-Mach-O,81,0,20736,0,0,0,0,0,81,324,0,82944,0,0,0,0,0,324
full_spsa,regular,10,2,41,22deb6e8221c0740,4,5c18b15977aaa81f,ef7329c4b0c59b25,low_rank_drift,342774,442774,542774,1,602001,3,0.18,50,50,50,10.6091508371,13.2493343413,0.800730856644,10.8021337352,10.7448087142,,False,[],,,,f17516bb20c62ea889ab7b53c645c468b9ea9e066c607c8129929441466b63da,4794b468691a9082b7bc1d2cff736b1292d4987bb649c6bdc0454f7e1bb5b801,fe49dff724835e0a9a639191700a1a5f0c02e9e2a1c5a1152e789b7ce829fc69,3.13.12,2.4.3,2.11.0,3.6.1,macOS-26.5.2-arm64-arm-64bit-Mach-O,81,0,20736,0,0,0,0,0,81,405,0,103680,0,0,0,0,0,405
full_spsa,regular,10,2,41,22deb6e8221c0740,5,56a016806c26f65b,ef7329c4b0c59b25,low_rank_drift,342774,442774,542774,1,602001,3,0.18,50,50,50,10.9680533284,13.2575810791,0.827304261838,11.1187694947,11.1187694947,,False,[],,,,f17516bb20c62ea889ab7b53c645c468b9ea9e066c607c8129929441466b63da,4794b468691a9082b7bc1d2cff736b1292d4987bb649c6bdc0454f7e1bb5b801,fe49dff724835e0a9a639191700a1a5f0c02e9e2a1c5a1152e789b7ce829fc69,3.13.12,2.4.3,2.11.0,3.6.1,macOS-26.5.2-arm64-arm-64bit-Mach-O,81,0,20736,0,0,0,0,0,81,486,0,124416,0,0,0,0,0,486
full_spsa,regular,10,2,41,22deb6e8221c0740,6,5551abc9029784e6,ef7329c4b0c59b25,low_rank_drift,342774,442774,542774,1,602001,3,0.18,50,50,50,10.8826196384,13.2269240952,0.822762689205,11.2120089402,11.0923706511,,False,[],,,,f17516bb20c62ea889ab7b53c645c468b9ea9e066c607c8129929441466b63da,4794b468691a9082b7bc1d2cff736b1292d4987bb649c6bdc0454f7e1bb5b801,fe49dff724835e0a9a639191700a1a5f0c02e9e2a1c5a1152e789b7ce829fc69,3.13.12,2.4.3,2.11.0,3.6.1,macOS-26.5.2-arm64-arm-64bit-Mach-O,81,0,20736,0,0,0,0,0,81,567,0,145152,0,0,0,0,0,567
full_spsa,regular,10,2,41,22deb6e8221c0740,7,741eb80f1c951e56,ef7329c4b0c59b25,low_rank_drift,342774,442774,542774,1,602001,3,0.18,50,50,50,10.7828534002,13.2284923242,0.815123381858,11.0355111605,10.7428230421,,False,[],,,,f17516bb20c62ea889ab7b53c645c468b9ea9e066c607c8129929441466b63da,4794b468691a9082b7bc1d2cff736b1292d4987bb649c6bdc0454f7e1bb5b801,fe49dff724835e0a9a639191700a1a5f0c02e9e2a1c5a1152e789b7ce829fc69,3.13.12,2.4.3,2.11.0,3.6.1,macOS-26.5.2-arm64-arm-64bit-Mach-O,81,0,20736,0,0,0,0,0,81,648,0,165888,0,0,0,0,0,648
amortized_gated,regular,10,2,41,22deb6e8221c0740,0,1ea7b8e8ea370a8b,ef7329c4b0c59b25,low_rank_drift,342774,442774,542774,1,602001,3,0.18,50,2,2,8.95106578936,13.1488547342,0.680748701717,9.20638030928,9.00921551734,,False,"[{""converged"":true,""rank"":2,""refresh"":false,""relative_residual"":0.022735908193593748,""stop_reason"":""tolerance_met"",""task"":0}]",tolerance_met,True,0.0227359081936,f17516bb20c62ea889ab7b53c645c468b9ea9e066c607c8129929441466b63da,4794b468691a9082b7bc1d2cff736b1292d4987bb649c6bdc0454f7e1bb5b801,fe49dff724835e0a9a639191700a1a5f0c02e9e2a1c5a1152e789b7ce829fc69,3.13.12,2.4.3,2.11.0,3.6.1,macOS-26.5.2-arm64-arm-64bit-Mach-O,81,4,20736,2,16,1,0,0,85,81,4,20736,2,16,1,0,0,85
amortized_gated,regular,10,2,41,22deb6e8221c0740,1,242baae843112a6b,ef7329c4b0c59b25,low_rank_drift,342774,442774,542774,1,602001,3,0.18,50,4,4,9.95768925773,13.2004411429,0.754345188157,10.2460091928,10.2460091928,0.969192645903,True,"[{""converged"":true,""rank"":4,""refresh"":true,""relative_residual"":0.0088562100923145,""stop_reason"":""tolerance_met"",""task"":1}]",tolerance_met,True,0.00885621009231,f17516bb20c62ea889ab7b53c645c468b9ea9e066c607c8129929441466b63da,4794b468691a9082b7bc1d2cff736b1292d4987bb649c6bdc0454f7e1bb5b801,fe49dff724835e0a9a639191700a1a5f0c02e9e2a1c5a1152e789b7ce829fc69,3.13.12,2.4.3,2.11.0,3.6.1,macOS-26.5.2-arm64-arm-64bit-Mach-O,85,8,21760,4,16,1,1,1,93,166,12,42496,6,32,2,1,1,178
amortized_gated,regular,10,2,41,22deb6e8221c0740,2,a2f87403d9628f50,ef7329c4b0c59b25,low_rank_drift,342774,442774,542774,1,602001,3,0.18,50,4,4,10.0671974605,13.2140905187,0.76185322374,10.3678475266,10.187239173,0.0907194506032,False,[],,,,f17516bb20c62ea889ab7b53c645c468b9ea9e066c607c8129929441466b63da,4794b468691a9082b7bc1d2cff736b1292d4987bb649c6bdc0454f7e1bb5b801,fe49dff724835e0a9a639191700a1a5f0c02e9e2a1c5a1152e789b7ce829fc69,3.13.12,2.4.3,2.11.0,3.6.1,macOS-26.5.2-arm64-arm-64bit-Mach-O,85,0,21760,0,0,0,1,0,85,251,12,64256,6,32,2,2,1,263
amortized_gated,regular,10,2,41,22deb6e8221c0740,3,f67f46b1cbbca639,ef7329c4b0c59b25,low_rank_drift,342774,442774,542774,1,602001,3,0.18,50,8,8,10.4453607069,13.2153702572,0.790394858681,10.7396191923,10.680295618,1.22265697588,True,"[{""converged"":true,""rank"":8,""refresh"":true,""relative_residual"":2.6514262419995876e-09,""stop_reason"":""tolerance_met"",""task"":3}]",tolerance_met,True,2.651426242e-09,f17516bb20c62ea889ab7b53c645c468b9ea9e066c607c8129929441466b63da,4794b468691a9082b7bc1d2cff736b1292d4987bb649c6bdc0454f7e1bb5b801,fe49dff724835e0a9a639191700a1a5f0c02e9e2a1c5a1152e789b7ce829fc69,3.13.12,2.4.3,2.11.0,3.6.1,macOS-26.5.2-arm64-arm-64bit-Mach-O,85,16,21760,8,22,1,1,1,101,336,28,86016,14,54,3,3,2,364
amortized_gated,regular,10,2,41,22deb6e8221c0740,4,5c18b15977aaa81f,ef7329c4b0c59b25,low_rank_drift,342774,442774,542774,1,602001,3,0.18,50,8,8,10.713584091,13.2493343413,0.808613007646,10.9750575291,10.7803251121,0.762874377839,True,"[{""converged"":true,""rank"":8,""refresh"":true,""relative_residual"":0.011825735459390705,""stop_reason"":""tolerance_met"",""task"":4}]",tolerance_met,True,0.0118257354594,f17516bb20c62ea889ab7b53c645c468b9ea9e066c607c8129929441466b63da,4794b468691a9082b7bc1d2cff736b1292d4987bb649c6bdc0454f7e1bb5b801,fe49dff724835e0a9a639191700a1a5f0c02e9e2a1c5a1152e789b7ce829fc69,3.13.12,2.4.3,2.11.0,3.6.1,macOS-26.5.2-arm64-arm-64bit-Mach-O,85,20,21760,10,20,1,1,1,105,421,48,107776,24,74,4,4,3,469
amortized_gated,regular,10,2,41,22deb6e8221c0740,5,56a016806c26f65b,ef7329c4b0c59b25,low_rank_drift,342774,442774,542774,1,602001,3,0.18,50,8,8,10.9685558429,13.2575810791,0.827342165775,11.0705603855,10.9752668901,0.327008415326,True,"[{""converged"":true,""rank"":8,""refresh"":true,""relative_residual"":0.06506937923506809,""stop_reason"":""tolerance_met"",""task"":5}]",tolerance_met,True,0.0650693792351,f17516bb20c62ea889ab7b53c645c468b9ea9e066c607c8129929441466b63da,4794b468691a9082b7bc1d2cff736b1292d4987bb649c6bdc0454f7e1bb5b801,fe49dff724835e0a9a639191700a1a5f0c02e9e2a1c5a1152e789b7ce829fc69,3.13.12,2.4.3,2.11.0,3.6.1,macOS-26.5.2-arm64-arm-64bit-Mach-O,85,20,21760,10,20,1,1,1,105,506,68,129536,34,94,5,5,4,574
amortized_gated,regular,10,2,41,22deb6e8221c0740,6,5551abc9029784e6,ef7329c4b0c59b25,low_rank_drift,342774,442774,542774,1,602001,3,0.18,50,8,8,11.1780584836,13.2269240952,0.845098860717,11.3288765534,11.3288765534,0.684774986687,True,"[{""converged"":true,""rank"":8,""refresh"":true,""relative_residual"":0.02197673469736429,""stop_reason"":""tolerance_met"",""task"":6}]",tolerance_met,True,0.0219767346974,f17516bb20c62ea889ab7b53c645c468b9ea9e066c607c8129929441466b63da,4794b468691a9082b7bc1d2cff736b1292d4987bb649c6bdc0454f7e1bb5b801,fe49dff724835e0a9a639191700a1a5f0c02e9e2a1c5a1152e789b7ce829fc69,3.13.12,2.4.3,2.11.0,3.6.1,macOS-26.5.2-arm64-arm-64bit-Mach-O,85,20,21760,10,20,1,1,1,105,591,88,151296,44,114,6,6,5,679
amortized_gated,regular,10,2,41,22deb6e8221c0740,7,741eb80f1c951e56,ef7329c4b0c59b25,low_rank_drift,342774,442774,542774,1,602001,3,0.18,50,8,8,11.2028706273,13.2284923242,0.846874334036,11.3810898534,11.3543803603,0.833452258372,True,"[{""converged"":true,""rank"":8,""refresh"":true,""relative_residual"":0.05744441932601683,""stop_reason"":""tolerance_met"",""task"":7}]",tolerance_met,True,0.057444419326,f17516bb20c62ea889ab7b53c645c468b9ea9e066c607c8129929441466b63da,4794b468691a9082b7bc1d2cff736b1292d4987bb649c6bdc0454f7e1bb5b801,fe49dff724835e0a9a639191700a1a5f0c02e9e2a1c5a1152e789b7ce829fc69,3.13.12,2.4.3,2.11.0,3.6.1,macOS-26.5.2-arm64-arm-64bit-Mach-O,85,20,21760,10,20,1,1,1,105,676,108,173056,54,134,7,7,6,784
amortized_per_task,regular,10,2,41,22deb6e8221c0740,0,1ea7b8e8ea370a8b,ef7329c4b0c59b25,low_rank_drift,342774,442774,542774,1,602001,3,0.18,50,2,2,8.95106578936,13.1488547342,0.680748701717,9.20638030928,9.00921551734,,False,"[{""converged"":true,""rank"":2,""refresh"":false,""relative_residual"":0.022735908193593748,""stop_reason"":""tolerance_met"",""task"":0}]",tolerance_met,True,0.0227359081936,f17516bb20c62ea889ab7b53c645c468b9ea9e066c607c8129929441466b63da,4794b468691a9082b7bc1d2cff736b1292d4987bb649c6bdc0454f7e1bb5b801,fe49dff724835e0a9a639191700a1a5f0c02e9e2a1c5a1152e789b7ce829fc69,3.13.12,2.4.3,2.11.0,3.6.1,macOS-26.5.2-arm64-arm-64bit-Mach-O,81,4,20736,2,16,1,0,0,85,81,4,20736,2,16,1,0,0,85
amortized_per_task,regular,10,2,41,22deb6e8221c0740,1,242baae843112a6b,ef7329c4b0c59b25,low_rank_drift,342774,442774,542774,1,602001,3,0.18,50,4,4,9.89289967455,13.2004411429,0.749437050431,10.1889272984,9.88261918098,,True,"[{""converged"":true,""rank"":4,""refresh"":true,""relative_residual"":0.0088562100923145,""stop_reason"":""tolerance_met"",""task"":1}]",tolerance_met,True,0.00885621009231,f17516bb20c62ea889ab7b53c645c468b9ea9e066c607c8129929441466b63da,4794b468691a9082b7bc1d2cff736b1292d4987bb649c6bdc0454f7e1bb5b801,fe49dff724835e0a9a639191700a1a5f0c02e9e2a1c5a1152e789b7ce829fc69,3.13.12,2.4.3,2.11.0,3.6.1,macOS-26.5.2-arm64-arm-64bit-Mach-O,81,8,20736,4,16,1,0,1,89,162,12,41472,6,32,2,0,1,174
amortized_per_task,regular,10,2,41,22deb6e8221c0740,2,a2f87403d9628f50,ef7329c4b0c59b25,low_rank_drift,342774,442774,542774,1,602001,3,0.18,50,6,6,10.4691259437,13.2140905187,0.79226988258,10.677756118,10.4966770782,,True,"[{""converged"":true,""rank"":6,""refresh"":true,""relative_residual"":0.034816226185358026,""stop_reason"":""tolerance_met"",""task"":2}]",tolerance_met,True,0.0348162261854,f17516bb20c62ea889ab7b53c645c468b9ea9e066c607c8129929441466b63da,4794b468691a9082b7bc1d2cff736b1292d4987bb649c6bdc0454f7e1bb5b801,fe49dff724835e0a9a639191700a1a5f0c02e9e2a1c5a1152e789b7ce829fc69,3.13.12,2.4.3,2.11.0,3.6.1,macOS-26.5.2-arm64-arm-64bit-Mach-O,81,12,20736,6,16,1,0,1,93,243,24,62208,12,48,3,0,2,267
amortized_per_task,regular,10,2,41,22deb6e8221c0740,3,f67f46b1cbbca639,ef7329c4b0c59b25,low_rank_drift,342774,442774,542774,1,602001,3,0.18,50,8,8,10.6253821285,13.2153702572,0.804016983383,10.9730365228,10.9317365144,,True,"[{""converged"":true,""rank"":8,""refresh"":true,""relative_residual"":2.797095515317115e-09,""stop_reason"":""tolerance_met"",""task"":3}]",tolerance_met,True,2.79709551532e-09,f17516bb20c62ea889ab7b53c645c468b9ea9e066c607c8129929441466b63da,4794b468691a9082b7bc1d2cff736b1292d4987bb649c6bdc0454f7e1bb5b801,fe49dff724835e0a9a639191700a1a5f0c02e9e2a1c5a1152e789b7ce829fc69,3.13.12,2.4.3,2.11.0,3.6.1,macOS-26.5.2-arm64-arm-64bit-Mach-O,81,20,20736,10,26,1,0,1,101,324,44,82944,22,74,4,0,3,368
amortized_per_task,regular,10,2,41,22deb6e8221c0740,4,5c18b15977aaa81f,ef7329c4b0c59b25,low_rank_drift,342774,442774,542774,1,602001,3,0.18,50,8,8,10.9296278188,13.2493343413,0.824919013837,11.2379468853,11.060384126,,True,"[{""converged"":true,""rank"":8,""refresh"":true,""relative_residual"":0.00786697284812636,""stop_reason"":""tolerance_met"",""task"":4}]",tolerance_met,True,0.00786697284813,f17516bb20c62ea889ab7b53c645c468b9ea9e066c607c8129929441466b63da,4794b468691a9082b7bc1d2cff736b1292d4987bb649c6bdc0454f7e1bb5b801,fe49dff724835e0a9a639191700a1a5f0c02e9e2a1c5a1152e789b7ce829fc69,3.13.12,2.4.3,2.11.0,3.6.1,macOS-26.5.2-arm64-arm-64bit-Mach-O,81,20,20736,10,20,1,0,1,101,405,64,103680,32,94,5,0,4,469
amortized_per_task,regular,10,2,41,22deb6e8221c0740,5,56a016806c26f65b,ef7329c4b0c59b25,low_rank_drift,342774,442774,542774,1,602001,3,0.18,50,8,8,11.3471564941,13.2575810791,0.855899460569,11.533127167,11.3422061845,,True,"[{""converged"":true,""rank"":8,""refresh"":true,""relative_residual"":0.024733294849941044,""stop_reason"":""tolerance_met"",""task"":5}]",tolerance_met,True,0.0247332948499,f17516bb20c62ea889ab7b53c645c468b9ea9e066c607c8129929441466b63da,4794b468691a9082b7bc1d2cff736b1292d4987bb649c6bdc0454f7e1bb5b801,fe49dff724835e0a9a639191700a1a5f0c02e9e2a1c5a1152e789b7ce829fc69,3.13.12,2.4.3,2.11.0,3.6.1,macOS-26.5.2-arm64-arm-64bit-Mach-O,81,20,20736,10,20,1,0,1,101,486,84,124416,42,114,6,0,5,570
amortized_per_task,regular,10,2,41,22deb6e8221c0740,6,5551abc9029784e6,ef7329c4b0c59b25,low_rank_drift,342774,442774,542774,1,602001,3,0.18,50,8,8,11.4079693056,13.2269240952,0.862480893026,11.6415320859,11.3868290544,,True,"[{""converged"":true,""rank"":8,""refresh"":true,""relative_residual"":0.020582487964484072,""stop_reason"":""tolerance_met"",""task"":6}]",tolerance_met,True,0.0205824879645,f17516bb20c62ea889ab7b53c645c468b9ea9e066c607c8129929441466b63da,4794b468691a9082b7bc1d2cff736b1292d4987bb649c6bdc0454f7e1bb5b801,fe49dff724835e0a9a639191700a1a5f0c02e9e2a1c5a1152e789b7ce829fc69,3.13.12,2.4.3,2.11.0,3.6.1,macOS-26.5.2-arm64-arm-64bit-Mach-O,81,20,20736,10,20,1,0,1,101,567,104,145152,52,134,7,0,6,671
amortized_per_task,regular,10,2,41,22deb6e8221c0740,7,741eb80f1c951e56,ef7329c4b0c59b25,low_rank_drift,342774,442774,542774,1,602001,3,0.18,50,8,8,11.4631118671,13.2284923242,0.866547115586,11.6002884212,11.5179332342,,True,"[{""converged"":true,""rank"":8,""refresh"":true,""relative_residual"":0.035416270401983786,""stop_reason"":""tolerance_met"",""task"":7}]",tolerance_met,True,0.035416270402,f17516bb20c62ea889ab7b53c645c468b9ea9e066c607c8129929441466b63da,4794b468691a9082b7bc1d2cff736b1292d4987bb649c6bdc0454f7e1bb5b801,fe49dff724835e0a9a639191700a1a5f0c02e9e2a1c5a1152e789b7ce829fc69,3.13.12,2.4.3,2.11.0,3.6.1,macOS-26.5.2-arm64-arm-64bit-Mach-O,81,20,20736,10,20,1,0,1,101,648,124,165888,62,154,8,0,7,772
